Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,3565.679931640625,3609.909912109375,3548.31005859375,3564.389892578125,3564.389892578125,31524100
2021-01-05,3554.239990234375,3574.97998046875,3524.6298828125,3547.85009765625,3547.85009765625,31896700
2021-01-06,3559.81005859375,3620.570068359375,3547.449951171875,3611.080078125,3611.080078125,50984300
2021-01-07,3621.159912109375,3635.639892578125,3604.1298828125,3622.419921875,3622.419921875,36856200
2021-01-08,3632.139892578125,3657.830078125,3630.7099609375,3645.050048828125,3645.050048828125,33364700
2021-01-11,3636.669921875,3641.739990234375,3595.110107421875,3620.6201171875,3620.6201171875,30540000
2021-01-12,3622.3701171875,3633.679931640625,3600.06005859375,3612.1298828125,3612.1298828125,33480900
2021-01-13,3615.02001953125,3624.18994140625,3599.489990234375,3616.510009765625,3616.510009765625,27858200
2021-01-14,3619.300048828125,3647.320068359375,3619.300048828125,3641.3701171875,3641.3701171875,35167600
2021-01-15,3633.409912109375,3633.4599609375,3573.60009765625,3599.550048828125,3599.550048828125,39021900
2021-01-18,3591.22998046875,3603.360107421875,3577.77001953125,3602.669921875,3602.669921875,20612100
2021-01-19,3618.030029296875,3623.260009765625,3591.72998046875,3595.419921875,3595.419921875,25092300
2021-01-20,3603.800048828125,3630.43994140625,3603.570068359375,3624.0400390625,3624.0400390625,27547400
2021-01-21,3637.860107421875,3649.72998046875,3616.5,3618.35009765625,3618.35009765625,28630500
2021-01-22,3611.429931640625,3611.429931640625,3570.679931640625,3602.409912109375,3602.409912109375,32662800
2021-01-25,3614.719970703125,3621.489990234375,3540.25,3553.139892578125,3553.139892578125,42055600
2021-01-26,3551.2099609375,3607.419921875,3551.2099609375,3592.830078125,3592.830078125,43380300
2021-01-27,3593.18994140625,3593.18994140625,3502.739990234375,3536.3798828125,3536.3798828125,52940000
2021-01-28,3519.110107421875,3567.06005859375,3473.760009765625,3557.0400390625,3557.0400390625,63592600
2021-01-29,3538.6298828125,3538.6298828125,3481.43994140625,3481.43994140625,3481.43994140625,50208600
2021-02-01,3492.860107421875,3543.179931640625,3492.860107421875,3530.85009765625,3530.85009765625,30791900
2021-02-02,3545.090087890625,3596.199951171875,3545.090087890625,3590.4599609375,3590.4599609375,39362600
2021-02-03,3599.760009765625,3632.669921875,3599.360107421875,3609.75,3609.75,56215100
2021-02-04,3604.6201171875,3644.639892578125,3604.6201171875,3642.1201171875,3642.1201171875,47389500
2021-02-05,3642.68994140625,3668.39990234375,3642.280029296875,3655.77001953125,3655.77001953125,56119600
2021-02-08,3665.77001953125,3681.820068359375,3661.8798828125,3665.510009765625,3665.510009765625,44042800
2021-02-09,3669.5400390625,3670.800048828125,3649.5,3661.1298828125,3661.1298828125,31713900
2021-02-10,3672.1201171875,3677.159912109375,3628.469970703125,3648.3701171875,3648.3701171875,32370100
2021-02-11,3654.340087890625,3673.389892578125,3648.409912109375,3671.679931640625,3671.679931640625,29117700
2021-02-12,3669.0400390625,3696.18994140625,3649.110107421875,3695.610107421875,3695.610107421875,30955700
2021-02-15,3711.35009765625,3742.530029296875,3706.39990234375,3734.199951171875,3734.199951171875,35286100
2021-02-16,3735.530029296875,3740.56005859375,3718.659912109375,3726.39990234375,3726.39990234375,28606200
2021-02-17,3720.260009765625,3726.35009765625,3696.1201171875,3699.85009765625,3699.85009765625,35999700
2021-02-18,3700.989990234375,3711.3798828125,3672.800048828125,3681.0400390625,3681.0400390625,31640800
2021-02-19,3683.3798828125,3718.989990234375,3681.449951171875,3713.4599609375,3713.4599609375,39007400
2021-02-22,3706.070068359375,3707.419921875,3660.89990234375,3699.85009765625,3699.85009765625,30542000
2021-02-23,3698.239990234375,3708.110107421875,3643.330078125,3689.10009765625,3689.10009765625,39946600
2021-02-24,3684.669921875,3712.659912109375,3681.659912109375,3705.989990234375,3705.989990234375,33989500
2021-02-25,3716.669921875,3728.64990234375,3685.280029296875,3685.280029296875,3685.280029296875,48968200
2021-02-26,3665.889892578125,3676.590087890625,3622.239990234375,3636.43994140625,3636.43994140625,45996600
2021-03-01,3658.1201171875,3711.52001953125,3658.1201171875,3706.6201171875,3706.6201171875,31518300
2021-03-02,3702.800048828125,3728.469970703125,3689.820068359375,3707.719970703125,3707.719970703125,29652600
2021-03-03,3711.389892578125,3742.5,3687.449951171875,3712.780029296875,3712.780029296875,43726800
2021-03-04,3702.3701171875,3716.31005859375,3680.830078125,3704.85009765625,3704.85009765625,37058700
2021-03-05,3689.409912109375,3714.260009765625,3656.2099609375,3669.5400390625,3669.5400390625,45455700
2021-03-08,3679.35009765625,3767.449951171875,3679.35009765625,3763.239990234375,3763.239990234375,47410500
2021-03-09,3759.260009765625,3795.6298828125,3754.6201171875,3786.050048828125,3786.050048828125,43297100
2021-03-10,3780.260009765625,3822.659912109375,3780.0,3819.919921875,3819.919921875,34473700
